"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2016-01-20",15.271283939830015,0.9397171895143361,Inf,13.536205400211633,17.228765837674416,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2016-12-06",10.22724832119928,0.7279461290873049,Inf,8.895548308437883,11.7583092797392,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-12-05",14.496013995812453,1.44612028230015,Inf,11.921553592745585,17.62642931829455,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2018-01-17",11.022358064131007,0.9115252481381941,Inf,9.37307263694432,12.961851678717077,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2019-01-22",12.96862670760952,0.8210374438352207,Inf,11.455256925137252,14.681929858095067,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2021-01-21",13.504133145278145,0.8413960537635714,Inf,11.951743747244809,15.258159467101938,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2025-04-02",13.991649275903022,0.8747557083438356,Inf,12.378041200481285,15.815608163613623,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-01-27",14.18201439181875,0.8814968254161397,Inf,12.555403265175787,16.019360586180117,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.27, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2016-04-19",9.523780603567053,0.7467705115113727,Inf,8.167059079282028,11.105882313863919,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-06-02",11.059774884864117,0.837131688240958,Inf,9.534929996233382,12.82847598799268,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2018-06-26",10.333256095971944,0.803989275554145,Inf,8.871735995638328,12.035545421711879,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2019-06-06",11.396062640223574,0.8407656916655325,Inf,9.861792323589006,13.169030480316968,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2021-05-20",8.966723884641043,0.732487092922049,Inf,7.640109401009192,10.52368925669726,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2025-04-09",7.333693203962051,0.7475087419809703,Inf,6.005669930423829,8.955379938111856,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2025-12-02",6.80237896255272,0.6052916847714953,Inf,5.713719380148002,8.098465547844464,"2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2026-03-01",12.061606175168096,0.8731285127371292,Inf,10.466161981843545,13.900257207678665,"2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.854, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"richness"
"2017-11-28",6.416523634401866,1.3536985662033663,Inf,4.243470640819939,9.702382562703999,"2017-11-28","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2018-11-27",6.386746586676004,1.7114643688088056,Inf,3.7773058914185627,10.798842650018676,"2018-11-27","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2021-11-23",7.9414764073810575,1.7461877999722317,Inf,5.16104140481237,12.219829794464275,"2021-11-23","Pre-bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2025-10-30",8.560614054663846,1.7012127031615034,Inf,5.7989508295319965,12.637477907158347,"2025-10-30","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2026-01-23",8.976177250425462,1.7787128997912212,Inf,6.0872049955875305,13.236248506409781,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.777, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"richness"
"2017-04-12",6.721222442746919,1.0356910356252453,Inf,4.96917578270234,9.091010883965518,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2017-11-23",7.45892059324475,1.119793184654782,Inf,5.557593245902298,10.010717581275234,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2018-04-24",6.393354336642834,0.998058599566348,Inf,4.708133402463737,8.681780268265149,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2018-11-29",7.049105664051429,1.0731623879945218,Inf,5.230537350735073,9.499959054107276,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2019-10-22",6.147440177848709,0.969714590506706,Inf,4.512563992904773,8.374622675633724,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2020-10-28",9.180218393930485,1.3137012395129257,Inf,6.9349759723648114,12.15237227873503,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2025-10-24",4.098314785907624,0.7279486520903408,Inf,2.8934344822220206,5.804929811816708,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.699, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"richness"
"2014-09-03",0.5788814035085061,0.32317613600743983,Inf,0.19381322539440024,1.7290031608836731,"2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2015-12-10",0.15821198754073926,0.11010477396987281,Inf,0.04044464733998742,0.6188960628380354,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2016-02-12",0.44348192425191624,0.26743992096575364,Inf,0.1360073535266914,1.4460704663265482,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2016-11-19",0.8693656503270851,0.5088291854339131,Inf,0.2760606607664911,2.7377918746921144,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2020-11-26",0.38638491935580466,0.26809952946987287,Inf,0.09917449113498526,1.5053599388011003,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2021-11-22",0.43468379169285054,0.3266738572077091,Inf,0.09965013401167126,1.8961339152674215,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2025-02-06",0.5740806402245924,0.3098986783277456,Inf,0.19928726965715138,1.6537362474164006,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
"2026-02-21",0.25750293837710686,0.14747891663626114,Inf,0.0838061673124324,0.7912038624275274,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shark and ray richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.627, not greater than the threshold of 1.5","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",1,NA,"sharks_rays"
